	SRR6307194	SRR6307195	SRR6307196	SRR6307199	SRR6307204	SRR13705738	SRR13705739	SRR13705740	SRR13705741	SRR13705742	SRR13705743	SRR13705744	SRR13705745	SRR13705746	SRR13705747	SRR13705748	SRR10677982	SRR10677983	SRR10677984	SRR10677985	SRR10677986	SRR10677987	SRR10677988	SRR10677989	SRR10677990	SRR10677991	SRR10677992	SRR10677993	SRR10677994	SRR10677995	SRR10677996	SRR10677997	SRR10678000	SRR10678001	SRR10678010	SRR10678011	SRR10678012	SRR10678013	SRR10678014	SRR10678015	SRR10678016	SRR10678017	SRR10678018	SRR10678019	SRR10678020	SRR10678021	SRR10678031	SRR10678032	SRR10678033	SRR10678034	SRR10678035	SRR10678036	SRR10678037	SRR10678040	SRR10678041	SRR16249198	SRR16249199	SRR16249200	SRR16249201	ERR3294132	ERR3294133	ERR3294134	ERR3294135	ERR3294136	ERR3294137	ERR3294138	ERR3294139	ERR3294156	ERR3294157	ERR3294158	ERR3294159	ERR3294160	ERR3294161	ERR3294162	ERR3294163	ERR3294188	ERR3294189	ERR3294190	ERR3294191	ERR3294192	ERR3294193	ERR3294194	ERR3294195	ERR3294196	ERR3294197	ERR3294198	ERR3294199	ERR3294200	ERR3294201	ERR3294202	ERR3294203	ERR3294300	ERR3294301	ERR3294302	ERR3294303	ERR3294304	ERR3294305	ERR3294306	ERR3294307	ERR3294324	ERR3294325	ERR3294326	ERR3294327	ERR3294328	ERR3294329	ERR3294330	ERR3294331	ERR3294332	ERR3294333	ERR3294334	ERR3294335	ERR3294336	ERR3294337	ERR3294338	ERR3294339	ERR3294356	ERR3294357	ERR3294358	ERR3294359	ERR3294360	ERR3294361	ERR3294362	ERR3294363	ERR3294460	ERR3294461	ERR3294462	ERR3294463	ERR3294464	ERR3294465	ERR3294466	ERR3294467	ERR3294476	ERR3294477	ERR3294478	ERR3294479	ERR3294480	ERR3294481	ERR3294482	ERR3294483	ERR3294484	ERR3294485	ERR3294486	ERR3294487	ERR3294488	ERR3294489	ERR3294490	ERR3294491	ERR3294508	ERR3294509	ERR3294510	ERR3294511	ERR3294512	ERR3294513	ERR3294514	ERR3294515	SRR18059454	SRR18059455	SRR18059456	SRR20988134	SRR20988135	SRR20988137	SRR20988138	SRR20988139	SRR20988140	SRR20993199	SRR20993200	SRR20993201	SRR20993202	SRR20993203	SRR20993204	SRR495397	SRR495398	SRR495399	SRR495400	SRR495401	SRR495402	SRR495403	SRR495404	SRR495405	SRR495406	SRR17278628	SRR17278629	SRR17278630	SRR17278632	SRR17278633	SRR17278634	SRR17278635	SRR13899251	SRR13899252	SRR13899256	SRR13899257	SRR13899259	SRR13899260	SRR13899261	SRR13899263	SRR13899264	SRR13899266	SRR13899267	SRR13899268	SRR13899269	SRR13899271	SRR13899272	SRR13899273	SRR13899274	SRR13899275	SRR13899276	SRR13899277	SRR13899278	SRR13899281	SRR13899282	SRR13899283	SRR13899285	SRR13899286	SRR13899287	SRR13899288	SRR13899289	SRR13899290	SRR13899292	SRR13899293	SRR13899296	SRR13899297	SRR13899298	SRR13899299	SRR13899300	SRR13899302	SRR13899303	SRR13899304	SRR13899306	SRR13899307	SRR13899308	SRR13899309	SRR24772313	SRR24772314	SRR24772315	SRR24772319	SRR24772330	SRR24772341	SRR24772352	SRR24772363	SRR24772369	SRR24772370	SRR24772371	SRR24772372	SRR24772373	SRR24772374	SRR24772375	SRR13449229	SRR13449230	SRR13449233	SRR13449234	SRR13449237	SRR13449238	SRR13449243	SRR13449244	SRR13449263	SRR13449264	SRR13449265	SRR13449266	SRR13449269	SRR13449270	SRR13449273	SRR13449274	SRR13449275	SRR13449276	SRR13449277	SRR13449278	SRR13449283	SRR13449284	SRR13449291	SRR13449292	SRR13449293	SRR13449294	SRR13449297	SRR13449298	SRR13449309	SRR13449310	SRR13449315	SRR13449316	SRR13449321	SRR13449322	SRR13449325	SRR13449326	SRR13449331	SRR13449332	SRR13449341	SRR13449342	SRR13449355	SRR13449356	SRR13449369	SRR13449370	SRR13449383	SRR13449384	SRR26499300	SRR26499301	SRR26499306	SRR26499307	SRR26499309	SRR26499310	SRR26499313	SRR26499314	SRR26499319	SRR26499320	SRR26499321	SRR26499322	SRR26499323
ADIPOQ	10.6698416848763	9.01751619860297	11.4901459878314	9.80405674753163	9.45875973428585	0	0	0	2.16350712108423	0	0	0	0	0	0	0	5.5789405995312	5.47987161653677	5.43490558426149	5.44404864404676	4.23828023071336	5.51924301001042	5.80314757195442	5.94140123194693	5.65534207115706	5.49912021509064	5.48880225748202	5.79086625992456	5.91043670047981	5.50522586466257	6.02336213147414	5.64001841744156	5.43233836405253	5.79352065201888	5.51338766317151	5.95750782336391	6.26522836084937	5.60838882511105	6.10699381731794	5.58128541188164	5.71016657856327	5.6986446995833	5.69462886448174	4.5520489180366	5.15052886423489	5.59700062161471	3.92230193073148	4.78371455048865	4.71884474719351	4.81698834128135	5.12807636417256	3.03280529563883	4.41812693639823	5.04116198389485	5.02630433639336	5.62165543692975	4.89601353953593	5.37382786928	4.55840957403304																																																																																																	0	2.12042626717115	0	5.09705328686205	3.38702153638895	2.746043693415	2.76353733379711	6.37699598566975	2.33463027917309	5.09705328686205	3.38702153638895	2.746043693415	2.76353733379711	6.37699598566975	2.33463027917309	5.31877143775759	5.16051291651719	5.04062829768825	5.35007231775588	5.80433284170628	5.88925711091297	4.97614594745488	4.89967543005856	4.16784103885791	4.50244436321848	0	0	0	2.96649251405476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72396496622184	0	0	5.31886637465637	0	0	0	0	0	3.38296246967385	6.1881791849584	0	0	0	0	0	6.36904087458761	0	0	0	0	0	0	0	4.77809400872744	3.22105087435077	5.18230442032034	0	0	0	0	7.09966461435761	0	0	4.49591776562724	4.95818604112605	4.91261823398498	0	3.29481370611936	1.8095765381713	3.18143198677742	4.66187888476118	2.76206989683529	2.70895772246239	1.8591676847703	3.28535885678424	0	5.550981585481	5.66796347578634	7.27659023789819	9.70282327626254	8.24892203346263	10.1871814819928	10.4673267338679	10.6431830176012	10.5890467560885	0	3.50815888140779	9.61425360034881	10.4822804474823	4.67858081030239	0	7.27146188259427	7.47893263200413	5.42619445946828	4.41180087006891	9.99802373270527	10.3100303068645	5.25979434469487	5.31400609561875	0	0	4.1172148600741	3.23037431382384	0	0	5.88924420057884	6.59230475890079	4.83136976653208	6.41111656539901	9.56090215482532	8.8548719221689	5.9878165722225	6.3791662551826	8.89789322821297	8.29067093172876	4.36256200295257	0	10.9544865267497	10.880085525816	0	0	8.89506631633108	9.20683262728445	0	0	0	0	0	0	0	0	0	0	0	0	0
CRY1	10.3205540904316	10.2111219341949	10.6454932309776	10.5497041353267	10.668168571774	9.47956841993971	9.65196254546594	9.42688715908744	8.93291706125417	8.65276815477398	10.1012526713212	9.29797262595129	9.19466744800405	9.71763428587186	9.24764428189699	8.98644147382149	10.0425803411697	10.0157492312015	9.94131506207392	10.0951250736379	9.8767009590473	9.74265784652579	9.94319735929213	9.7819535008452	9.29588669385183	9.55012988579354	9.55609675985131	9.54488770914796	9.62454083155137	9.87609237609118	10.1161062171623	9.92693021372846	9.62481370098861	9.41652632270084	9.68246045662605	9.72185837490524	9.70654414933672	9.62711343275334	9.69285808097964	9.73932741388548	9.82036653376585	9.81820951273201	9.61067102176454	9.70120018124265	9.74253141633083	9.84191112305412	10.2931124663205	9.81691037339345	10.0928149278383	10.1987035932504	10.1285727284994	10.514023293954	10.1776506590802	10.0966683363199	9.9626635882327	9.52612126656578	9.5586997261612	10.1830058256627	10.0994457504349	9.30258259259354	9.54811676795067	9.01252950866563	9.45863868591104	9.0749997247808	9.3893446696234	9.3323629479924	9.09139655736252	9.15521867684346	9.31452809549078	9.69390750877881	9.40078187258544	9.23030700401877	9.46559176811858	9.45335707126302	9.3744786993502	9.71342652650156	9.27159973268765	9.53144322604769	9.58583487365289	9.75715365868875	9.86594269256563	9.48285192791539	9.65080109649521	9.30760802874968	9.55102389206661	9.80973446551276	9.53724489111797	9.55053768316873	9.7238445953534	9.4056230900706	9.69398411749454	9.44065425551454	9.58443659787947	9.46845891527627	9.54426556360877	9.55715726874474	9.12681886109164	9.5413696823768	9.34040901972567	9.25526944919544	9.33147760008994	9.12659081367577	9.50884181627258	9.46052287447069	9.45675139277239	9.18673504517487	8.83990128453627	9.29318496875164	9.13065278683852	9.51930414810386	9.57669891012547	9.36415388757598	9.50805508921803	9.51127966966617	9.25150253126049	9.73633629107312	9.72065825950706	9.58412770874433	9.62781516837052	9.40419583308264	9.50304661916912	9.63443028841803	9.05986974461264	9.38798274541937	9.36325617316107	9.31343886915288	9.44584826829657	9.55588437570444	9.44452396632551	9.64114485661255	9.57850739171884	9.43148538497113	8.96505913069639	9.16006198391511	9.52760960375816	9.40502452537321	9.41697404394529	9.31897376646441	9.37429711935672	9.28849180554179	9.53526166062153	9.25106000473216	9.21762415050647	9.03006389219797	8.99420794818766	9.26861193721167	9.40400841375763	9.39036722818861	9.44672741577063	9.45649764657962	9.83708326823523	9.37197813188077	9.37509909372444	9.33139973824223	9.50953755790023	7.03804130560467	6.24271061516688	7.23878897174587	6.02075044190617	7.72282259997229	7.681533112874	7.28924027991227	6.85050807819476	7.06667029065049	6.02075044190617	7.72282259997229	7.681533112874	7.28924027991227	6.85050807819476	7.06667029065049	6.82831869756592	6.97385483745477	7.18582506937741	6.86702879080794	7.1697371089006	6.80128756608515	6.85878138866089	6.99274501110703	6.79591269751631	6.95754874015289	8.956480364005	8.61785251912495	8.72898948841622	8.46067201620533	8.27117838122807	8.61284797060302	9.04842561904647	9.10647574294557	9.57161425912327	10.2722985905001	9.76517786316332	10.0268383239078	9.43939139631028	9.43785953064162	9.74396728700063	9.820669244117	9.64952916974162	9.43461426089062	9.65834096064389	9.65149183188232	9.81015057639801	9.66768235284281	9.54544624654593	9.95063981506506	10.01409963986	9.80123632376729	9.02181338391483	9.44146794316801	9.09321501488928	9.94895695588805	9.3886812443134	9.71149561897142	10.1128607740577	9.86248870700792	10.0121578422281	9.57130303784675	9.83070750911236	9.22263538016999	9.85504347602364	9.53942448831659	9.31257479265636	8.89317040707748	9.447279979418	9.88811933233022	9.72789541282945	9.34901288140558	9.43238164219613	10.8408457075711	9.20211543887664	10.2260304543734	9.17149840887974	11.1103001600641	10.6718038924734	11.1812787587856	11.0547222478703	11.4652016750869	11.3409529884737	11.388814512269	10.3594845481868	10.8741443723958	10.7622838733914	10.693225031101	11.2656638359683	11.0440258782879	10.3212861779817	10.219465801433	8.30135789817231	8.82100622415251	10.0273713434419	10.4052089271889	9.92290552226921	10.3658816479573	10.7859972961339	11.0052763181603	7.35910729354937	8.20772438752493	11.0779066816079	10.8619854707556	8.05660691820073	7.92817472242195	8.56082161969098	8.59147191048534	9.02212188826907	8.81042333239652	10.4851666297868	9.80751214695328	8.40693078854035	9.00365161581077	8.16700692991379	8.46448320928702	7.55473841647165	6.73887398903698	8.21800111689735	8.39649787572259	8.69557714999281	8.02456981884004	9.11229114193534	9.02393652248063	10.07578171497	10.0466427192271	8.08712147930537	7.97248967389806	9.66958795598462	9.75255729550092	8.80934165123938	8.27020005589291	11.4742355057692	10.8006358187178	0	0	8.71643789225194	9.16693649676026	8.77485733313444	8.71619932152068	8.73869327986736	8.60624662166079	8.56797739841206	8.85977318828672	8.09316502725977	8.3009824554802	8.65245612231721	8.94971117170367	8.63791565488546	8.45011912801628	8.73576312752667
CRY2	9.51702327310318	9.62624135854511	9.67972520841172	9.78109500731646	9.85037775232623	9.36625614493951	9.11282628419249	9.11557690765876	9.40628405890813	9.75926649127769	9.2290757106168	9.22209366623237	9.1187976907063	9.36437193411701	8.98469311549308	8.97135074953377	8.66253607348282	8.61083777832287	8.83678296919816	8.87407537576672	8.70982141876311	8.61851994316387	8.55123065547561	8.26741922670253	8.4243907907268	7.91407064662296	8.2693931371626	8.34666689263197	7.3918661454262	7.53047347111937	8.74329254746126	8.126024324377	8.55472997906065	8.34498348669935	8.56207596897616	8.26304644444156	8.24817626201983	8.58817243627371	8.2430323518139	7.7421210851275	8.0899780094833	8.48303137286306	8.3378921606974	7.69913825511726	8.00427722168458	8.15142824437668	7.76048997519384	7.12753680468022	7.9445960089505	7.77184260261532	7.47040366393581	6.08565419928021	7.87011871157122	7.61751875557635	8.14959038401709	8.41078113215869	8.01547332385858	7.78967700789398	8.02858035198058	8.27205303630375	7.96941495133403	8.80892420303994	8.39178852285603	7.74259440669966	8.04727053110019	8.27017737309636	8.2669736264	7.2855083093045	8.42056983934295	7.78772561215657	8.56615951126065	8.27365527062097	7.951047112433	7.77907160794524	8.26607730084666	7.84653448372791	7.66636101544246	7.93903616943306	8.0562333880509	8.06500018035329	8.3250219891193	7.35490739435447	8.07876281691262	8.04182938981151	8.2700237632222	8.33770885203662	8.29718555785284	8.05877236997839	8.22747352309382	8.6181784555759	8.02743368455721	7.86323586498294	8.186341317214	8.00788430335151	7.82808960584024	8.04380575204031	8.35779559345008	8.1564676512348	8.15570817009928	7.8587087062509	8.3870191339832	8.12719084244822	8.56249053532798	8.0196996022834	8.19420090043412	8.1319285575655	8.05319903841575	8.4586922595422	7.12705019823094	7.93673779378827	8.10922633617685	8.0575640626081	8.05624790972074	7.7849684297339	8.01202315658231	6.97732497074986	7.39423640686738	7.7997440364931	8.47540805131708	7.48867768608856	8.42937468223955	8.08341587123202	7.10873770848968	7.39895829555632	7.45692429520354	8.15379368067206	7.85368169401384	8.34717827031757	7.87534574352838	7.42989262279083	8.22854418026833	8.27068590814135	7.85748331884174	8.02616739486784	7.78170671157392	7.14301972210167	8.58655894911611	8.28723413606407	7.91534628004329	8.23893968085491	7.66896822047789	7.72954623090759	7.18820592341062	7.54561233093453	7.34620728500878	7.25644776696288	7.66308949325695	8.10198390649929	7.71501654960994	8.23728002999713	7.75205132392174	8.23510583368491	7.21516335127418	8.01849394536072	8.41347416205151	11.3125607926813	10.7419111894307	12.2183820921755	10.8461612455859	9.71938673970441	9.39096167483339	9.32617466427286	10.8942777363494	10.8241012068096	10.8461612455859	9.71938673970441	9.39096167483339	9.32617466427286	10.8942777363494	10.8241012068096	9.27610275235444	9.23490894822528	9.23909657237155	9.0347387233135	9.11980194903339	9.4756112446453	9.17757994365174	9.33238843373426	9.26006505205845	9.25067991803886	8.51377919431655	8.46903006726996	8.26762533151508	8.29628252719801	9.03025482125881	8.95029641734514	8.41193641844308	8.90421982037027	8.938392558371	8.84527073159562	9.25199718690991	8.79763881485786	9.41119394080634	9.23984404941437	9.41247588235528	9.50458218319801	9.04968932987323	9.05832406796723	9.26965047989516	9.11730521199483	9.34439586131443	9.40895522667592	9.26617292073886	9.53806356848711	9.18477828868165	9.10971258352558	9.39174009019687	9.34846223461375	9.07731929730243	9.28634268002275	9.33045640645239	9.20149820903397	9.09450595270164	9.0830650842178	9.13357055124322	9.30495850812226	9.30928776000786	9.25824365793297	9.00089030638796	9.13382515514586	9.04793258986564	9.0970941553373	9.27592782845725	9.13953339551797	9.00635778168443	9.37939730527559	9.03568820610712	9.16845478823499	10.4441242111911	8.50577672711625	9.03575117180757	12.4782072542026	11.8067871266484	12.0555820069194	12.0563158612424	12.0639210259079	11.9264863875841	12.1682463209036	12.0480367329271	12.3422128191669	12.3048750686461	12.1824609240381	12.38016863605	12.2218264678873	12.3213496257861	12.2775561008738	9.29128276505355	8.93195847278512	9.42586534280579	9.74666208380811	11.1935550057344	11.0292083445454	11.2981735894957	11.4947747952327	8.42151627140651	8.11279544969927	10.6085059577201	10.8922382661987	8.86824110205252	8.81001740889831	8.49128388612582	8.75883366226586	8.46105609957092	8.07985631818456	10.8159630230709	10.9458361101734	8.31195890082664	8.13004823274467	8.89571944744122	8.5648661529774	8.5046699519362	8.24949917017862	8.02390371730409	8.40504632594528	8.80863888030457	8.61709562593791	9.04516790437722	8.80081493424614	10.166850997483	10.552427640946	8.26876366225427	8.44266523331441	9.98901123802555	10.0195824845772	8.31684227523658	8.02380834659114	11.700827879111	11.6436152091191	0	0	10.2209873546816	10.235945329493	9.76581604123907	9.80596199929739	9.64114076109248	9.75301003464861	9.81582707496584	9.91879423285335	9.69802570431566	9.63942655618311	9.6278492897949	9.8716206922708	9.70122726709623	9.87320081655826	9.68467828004415
AHR	10.8960266650208	14.7568992921872	11.8560231895505	14.2361745375824	14.1531823338891	9.97246195602915	10.7395780132451	10.7674697098413	9.84501077374294	10.240736628148	10.8991909229851	11.1561530355936	10.414115029214	9.82350060275262	9.7175902793091	10.1947708177641	12.6166134745152	13.1010862333608	12.9370848635209	13.5523703881573	13.4238401286557	13.2796703475415	12.2737620390066	12.7102254193014	13.2208843154765	13.0073467682476	12.2487104048126	12.5455389701431	12.8340725031061	12.8733077520827	12.5456394607815	12.7728056865413	12.6452291406236	12.690294988321	12.1344318635965	12.0881362932609	12.1360511253565	12.1100601245523	11.4857595590065	11.854366114879	12.2779161815468	12.1497760409333	12.5255930059506	12.7442927281968	12.7820309998708	12.0544460123744	13.3896983683505	13.5115342563202	13.2578969010178	12.056050066967	12.2825944120047	11.9235071120766	12.4579684206855	12.8796199303426	12.5613111699908	12.8639711331899	13.5214842955145	12.535276893426	13.4118732424813	10.3201910219288	10.4948713798492	10.0742323431698	10.3197565367292	10.2494877777284	10.4773594156341	10.4773912773812	10.1498130630978	10.2749786670111	10.1973262099597	10.2169354071478	10.3254273698503	10.0206480011244	10.1356754422455	10.1979160986465	10.2402596087213	10.0048962965807	9.87452979998134	10.0880044132964	9.99337634437886	9.96472980389479	9.9626108771744	10.0132030922177	10.1227837325437	10.2157742336898	10.0328993415911	10.3120609283774	9.98335535469676	10.0069024557241	10.0761412675847	10.0715739514974	10.1105068316702	9.80156180679383	9.97763073803634	9.85174597770341	10.023189472483	9.99470613369123	9.7387561402535	9.94194345313645	10.1149781520613	10.527464358372	10.3522125239868	10.3601893575811	10.4118810362016	10.3897787145102	10.3904174421192	10.3920561837968	10.5648130500684	10.599557312258	10.5028736661253	10.5975080893568	10.5052003335375	10.3899785204593	10.3967802266107	10.5016295669896	10.3685269518868	10.1206590248262	10.1833188168584	10.0699612292845	10.1421869097158	10.1628471944625	10.2626858028914	10.1945054204299	10.3500542251676	9.25495395250237	9.46236642056047	9.19299953706123	9.35782937339674	9.24373447781979	9.41602559642363	9.34482154474772	9.38045329991624	10.1530351226001	10.5079952511609	10.5769081139518	10.6419310587237	10.5189465959371	10.1991419429676	10.3138929110264	10.2238507685396	10.3504484563095	10.3345594017103	10.2595885462192	10.4217177461659	10.4234943209159	10.3913593045616	10.4321597725128	10.2478008964631	9.99336040667236	10.2135782633387	10.0189204187382	10.0463196447113	9.9464213940093	10.0324792506742	10.0060813374012	10.1376575601473	9.19217459353731	8.70162998749459	7.67468189176671	8.44001356238915	10.1719860190477	11.4669699643135	10.6923946224249	7.92384934893138	7.36156979436113	8.44001356238915	10.1719860190477	11.4669699643135	10.6923946224249	7.92384934893138	7.36156979436113	11.2007328270955	10.6930449444084	10.5893713472458	10.3775684604951	10.10586716834	10.5708320373275	11.0096348162418	10.7142892250677	10.3403510897438	9.88503115554744	10.6060001979331	10.8683395597854	10.9423305106071	10.7960298431907	10.0678258540825	10.6265764902544	10.9148266197851	10.1186120422723	9.85039705207161	9.77722069271497	10.0941967741303	10.1638162438362	9.96143934833915	9.49627215115169	10.2063703978916	9.71064991927507	9.71339785595448	9.78862016022221	10.1957817336728	10.1346662536154	9.76210808448425	10.1317705758749	10.1333490335613	10.0137943390938	10.1112206806247	10.1468629684435	10.0298742967054	9.61429784693095	9.46581233692044	9.50597299081089	9.95235214814045	10.0319601689932	10.1034581186953	10.2214416420534	10.0490616593665	9.5235970145898	9.96870505794876	9.7639561032685	9.87026269700033	10.0947786922293	10.0166548918168	9.99956510455016	10.1988114843775	9.72479421806118	9.80615684268452	10.1326365727293	9.70239458869302	9.44610839780691	9.80525706809773	9.90755100749902	10.751615300431	3.79825024102967	2.13242640362632	3.60802117403326	3.82818823260905	4.96684264683929	5.19616420701906	4.23472029348431	3.15110629059428	1.09136479660375	2.54635211675995	4.45044189043004	3.82775642000907	3.72327133423402	5.13359729226438	3.7868950431813	9.94497629768333	10.0419941788904	9.8988830662682	10.0245083010675	9.75710901801074	10.0695693176692	8.89288799613308	10.1308800813034	9.65642404855415	9.84435180533004	10.4459780239622	9.31606845725563	10.122645313402	9.89467421614052	9.81808324299851	9.56265143776279	9.80884222904551	9.62106855282361	10.1918344216499	10.0241668083481	9.64468940232046	9.79967821871307	9.26796558435061	9.44487886138718	9.75757439120809	9.72384328664003	9.90278446181512	9.9331092747242	10.0024153953241	9.79225648849381	9.29409594787347	9.34082694094494	10.0002621577235	9.89525346913488	9.90223028361461	9.96766337659164	9.58172414868999	9.31724865607717	9.51319337244412	9.99658045110121	10.3503328153157	10.0351552846409	11.9690503669608	0	9.35903138687915	9.64358777551734	8.87787806273105	8.85612891268951	8.32112007936615	8.2223473864269	8.64075928694129	8.64719419565026	8.47350794178591	8.80980648462497	8.65702050880419	8.87509110626543	8.73600471736359	7.91438236059555	8.57230855443401
AANAT	5.73142962704042	7.13115535083397	5.77842367964639	7.22685680328116	7.00958321468632	4.24520674191963	5.3392339444483	8.07164736612555	8.58670046612249	7.75630712203072	4.01232130429787	7.42931655367595	6.83739135629777	6.52993750146202	5.62760610106134	5.71324916470619																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4312925431362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15181966359335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87586323725049	0	0	0	4.9113229719491	4.90222999597036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79422871653815	0	0	8.46588158654292	3.87683211027932	0	0	0	2.77651044165183	8.46588158654292	3.87683211027932	0	0	0	2.77651044165183	0	2.99014630765204	0	3.53586374258544	2.56901220795287	2.11307416359893	2.2181657070778	3.50775888596609	2.71128201696975	2.23574445314493	6.2218474088566	8.38942332365844	7.22335284405303	8.3526304038865	5.55121651808909	6.01085276144531	7.35507365952536	5.15823672264857	5.13751193269253	0	0	5.847043550177	0	0	4.24479688619218	0	4.00928263314113	0	0	0	4.70434413652245	4.37310466974591	6.4739777420099	4.80855653412243	0	3.58935056792757	4.25262481261968	0	4.91446387509204	4.1978550503408	6.02951736551109	4.98172737556132	5.35161783361294	0	0	5.10344324548573	0	4.52423034864792	0	0	5.48957976310628	5.35027558703831	4.79687446896353	4.71773560789952	6.18151591760201	5.22526444736629	6.49146503204131	0	0	0	0	6.82837385426167	6.3548593350806	7.08896446643079	6.99526786628985	5.88372393544917	5.43111135961747	4.11572415514642	6.00360820646286	6.35810728277129	6.45513328350233	7.03351633725763	7.34051766156854	6.5279972541696	5.08650910588688	6.4223404646432	7.74612512206111	7.56761019383924	7.13902250674372	9.17682630947932	9.53308924080999	8.52591714042393	10.5733874046382	9.40492204171788	6.82837623526548	7.22218381635528	8.80882633022553	9.26178019787887	5.58171839379192	6.21448643357269	6.62201274122319	7.25843281190737	6.65868376248585	6.29108056471645	8.92973330997925	8.57986330629677	6.33964864072452	5.81819748518613	4.62008920507545	5.56743204441029	7.55440880260497	6.91686995021166	7.17393248742535	7.65040100150738	7.06867705838474	7.51534176365039	7.62416559113084	0	10.0754506455289	9.36905814307753	8.48405925087895	7.08019750255172	7.83137348983223	7.22588590931431	7.81222403985491	5.82688356770753	10.5953451713704	0	0	0	5.78961845001806	7.40611410361173	5.97432187810006	5.62681485572329	4.75086807351721	5.04139718960428	5.91665959547384	6.00982225807339	5.84105511634155	6.31702590384931	5.21849158651138	6.16213898758572	4.90843857643868	5.59564494112151	4.65073320783443
