	SRR13705738	SRR13705739	SRR13705740	SRR13705741	SRR13705742	SRR13705743	SRR13705744	SRR13705745	SRR13705746	SRR13705747	SRR13705748	SRR20210898	SRR20210899	SRR20210900	SRR20210901	SRR20210902	SRR20210903	SRR20210904	SRR20210905	SRR20210906	SRR20210907	SRR20210908	SRR20210909	SRR20210910	SRR20210911	SRR20210912	SRR17278628	SRR17278629	SRR17278630	SRR17278632	SRR17278633	SRR17278634	SRR17278635	SRR13899251	SRR13899252	SRR13899256	SRR13899257	SRR13899259	SRR13899260	SRR13899261	SRR13899263	SRR13899264	SRR13899266	SRR13899267	SRR13899268	SRR13899269	SRR13899271	SRR13899272	SRR13899273	SRR13899274	SRR13899275	SRR13899276	SRR13899277	SRR13899278	SRR13899281	SRR13899282	SRR13899283	SRR13899285	SRR13899286	SRR13899287	SRR13899288	SRR13899289	SRR13899290	SRR13899292	SRR13899293	SRR13899296	SRR13899297	SRR13899298	SRR13899299	SRR13899300	SRR13899302	SRR13899303	SRR13899304	SRR13899306	SRR13899307	SRR13899308	SRR13899309	SRR7970209	SRR7970211	SRR7970212	SRR7970213	SRR7970214	SRR7970215	SRR7970216	SRR7970217	SRR7970218	SRR7970219	SRR7970220	SRR7970221	SRR7970222	SRR7970223	SRR7970224	SRR7970225	SRR7970226	SRR7970227	SRR7970228	SRR7970229	SRR7970230	SRR7970231	SRR7970232	SRR7970233	SRR7970234	SRR7970235	SRR7970236	SRR7970237	SRR7970238	SRR7970239	SRR7970240	SRR7970241	SRR7970242	SRR7970243	SRR7970244	SRR7970246	SRR7970247	SRR7970248	SRR7970249	SRR7970250	SRR7970251	SRR7970253	SRR7970254	SRR7970255	SRR7970256	SRR7970257	SRR7970258	SRR7970259	SRR7970260	SRR7970261	SRR7970262	SRR7970263	SRR7970264	SRR7970265	SRR7970266	SRR7970267	SRR7970268	SRR7970269	SRR7970270	SRR7970271	SRR7970272	SRR7970273	SRR7970274	SRR7970275	SRR7970276	SRR7970277	SRR7970278	SRR7970279	SRR7970280	SRR7970281	SRR7970282	SRR7970283	SRR7970284	SRR7970285	SRR7970286	SRR7970287	SRR7970288	SRR7970289	SRR7970290	SRR7970291	SRR7970292	SRR7970293	SRR7970294	SRR7970295	SRR7970296	SRR7970297	SRR7970298	SRR7970299	SRR7970300	SRR7970301	SRR7970302	SRR7970303	SRR7970304	SRR7970305	SRR7970306	SRR7970307	SRR7970308	SRR7970309	SRR7970310	SRR7970311	SRR7970312	SRR7970313	SRR7970314	SRR7970315	SRR7970316	SRR7970317	SRR7970318	SRR7970319	SRR7970320	SRR7970321	SRR7970322	SRR7970323	SRR7970324	SRR7970325	SRR7970326	SRR7970327	SRR7970328	SRR7970329	SRR7970330	SRR7970331	SRR7970332	SRR7970333	SRR7970334	SRR7970335	SRR7970336	SRR7970337	SRR7970338	SRR7970339	SRR7970340	SRR7970343	SRR24772313	SRR24772314	SRR24772315	SRR24772319	SRR24772330	SRR24772341	SRR24772352	SRR24772363	SRR24772369	SRR24772370	SRR24772371	SRR24772372	SRR24772373	SRR24772374	SRR24772375	SRR13449229	SRR13449230	SRR13449233	SRR13449234	SRR13449237	SRR13449238	SRR13449243	SRR13449244	SRR13449263	SRR13449264	SRR13449265	SRR13449266	SRR13449269	SRR13449270	SRR13449273	SRR13449274	SRR13449275	SRR13449276	SRR13449277	SRR13449278	SRR13449283	SRR13449284	SRR13449291	SRR13449292	SRR13449293	SRR13449294	SRR13449297	SRR13449298	SRR13449309	SRR13449310	SRR13449315	SRR13449316	SRR13449321	SRR13449322	SRR13449325	SRR13449326	SRR13449331	SRR13449332	SRR13449341	SRR13449342	SRR13449355	SRR13449356	SRR13449369	SRR13449370	SRR13449383	SRR13449384
ADIPOQ	0	0	0	2.16350712108423	0	0	0	0	0	0	0	0	0	0	2.20161395590335	1.36204748880298	0	2.68221135789678	2.3699445315456	0	3.82209480925583	0.937373863871555	3.39635976032856	4.39440137038475	4.80981438011829	2.71641560594672	0	0	0	2.96649251405476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72396496622184	0	0	5.31886637465637	0	0	0	0	0	3.38296246967385	6.1881791849584	0	0	0	0	0	6.36904087458761	0	0	0	0	0	0	0	4.77809400872744	3.22105087435077	5.18230442032034	0	0	0	0	7.09966461435761	0	7.79041393699936	7.53089295489318	8.00836780580559	7.97574397327334	7.84175203310439	8.67773624387318	8.70787969440465	8.73585767765809	8.93150398475142	8.87880980024875	9.06261081842156	8.24885697712849	8.27476551348045	8.01222750106289	9.52864707445388	9.33918791302674	9.4984378107282	6.54884889831643	6.44451273576791	6.71114162459303	7.3359327603708	7.02133120587858	7.30158048446699	9.74064681947664	9.58995142809398	9.91283504874177	7.81808059458515	8.11351697195923	8.0067220962689	8.28314596065653	8.22751755429619	8.25829881379814	9.1804696707127	9.13729973491051	9.21561872380524	9.50900403856733	9.53192525375434	10.3894871889261	10.3473693261492	10.5138269843544	10.4726600740564	10.5092112726466	7.99578240164001	7.9924887104507	7.99896333367666	9.52298713388032	9.33353496728721	9.53038772420214	10.4697795955386	10.4379632509821	10.5929069082029	10.688082925603	10.7614068936686	10.6536187132314	11.0357346920892	10.8628715818973	10.807104609115	11.4023172650163	11.5226764255009	11.4078727539157	5.46706100892044	5.74866604267171	4.80320860333808	6.0713253590638	6.12858698370612	5.25165505858142	9.31294335794552	9.11182642967011	9.24943814546997	4.51570556206903	5.53232837270764	4.37554911513399	5.83764449762561	5.7084119463588	5.94367199152615	9.05086577342978	9.13177807814082	9.30585515883368	8.43004039395522	8.42864275348328	8.72424830262271	9.17845599521852	9.29694258460503	9.1593387530346	9.42766538999477	9.28953325639411	9.50368607058686	7.40720125134915	7.7616287376324	7.64290698295669	9.80451047015522	9.75795290326047	9.7510257237859	10.3458121176784	10.3430452428285	10.4743464918321	8.01481640836776	7.93117589257874	7.97338546278521	8.44060807001924	8.450600459226	8.35138459184936	10.3487921527512	10.1371017403743	10.3462223004842	9.27010945070476	9.35435340115388	9.30805572427716	8.71558652093108	8.66985203770707	8.81652374128733	8.62293998470693	8.18576255046659	8.44320858838692	5.27087673258908	5.63532574114902	5.65164135406943	7.75160296387261	7.93976468688985	7.83009514788471	11.2531006352937	11.3910964158398	11.3183643111636	8.97740113008228	9.18235674734522	8.96360207974157	8.30296568854989	8.21408142366228	8.23864663371385	11.5227133269685	0	4.49591776562724	4.95818604112605	4.91261823398498	0	3.29481370611936	1.8095765381713	3.18143198677742	4.66187888476118	2.76206989683529	2.70895772246239	1.8591676847703	3.28535885678424	0	5.550981585481	5.66796347578634	7.27659023789819	9.70282327626254	8.24892203346263	10.1871814819928	10.4673267338679	10.6431830176012	10.5890467560885	0	3.50815888140779	9.61425360034881	10.4822804474823	4.67858081030239	0	7.27146188259427	7.47893263200413	5.42619445946828	4.41180087006891	9.99802373270527	10.3100303068645	5.25979434469487	5.31400609561875	0	0	4.1172148600741	3.23037431382384	0	0	5.88924420057884	6.59230475890079	4.83136976653208	6.41111656539901	9.56090215482532	8.8548719221689	5.9878165722225	6.3791662551826	8.89789322821297	8.29067093172876	4.36256200295257	0	10.9544865267497	10.880085525816	0	0	8.89506631633108	9.20683262728445
CRY1	9.47956841993971	9.65196254546594	9.42688715908744	8.93291706125417	8.65276815477398	10.1012526713212	9.29797262595129	9.19466744800405	9.71763428587186	9.24764428189699	8.98644147382149	10.6980579692037	10.860076095528	10.3653130213217	11.54638443648	11.3426837434015	11.1241357106951	11.8219520361398	11.744220889005	11.7047938305513	11.453758332897	12.1095697729985	11.618131063416	11.6693976027104	12.3332350500821	12.0405894656186	8.956480364005	8.61785251912495	8.72898948841622	8.46067201620533	8.27117838122807	8.61284797060302	9.04842561904647	9.10647574294557	9.57161425912327	10.2722985905001	9.76517786316332	10.0268383239078	9.43939139631028	9.43785953064162	9.74396728700063	9.820669244117	9.64952916974162	9.43461426089062	9.65834096064389	9.65149183188232	9.81015057639801	9.66768235284281	9.54544624654593	9.95063981506506	10.01409963986	9.80123632376729	9.02181338391483	9.44146794316801	9.09321501488928	9.94895695588805	9.3886812443134	9.71149561897142	10.1128607740577	9.86248870700792	10.0121578422281	9.57130303784675	9.83070750911236	9.22263538016999	9.85504347602364	9.53942448831659	9.31257479265636	8.89317040707748	9.447279979418	9.88811933233022	9.72789541282945	9.34901288140558	9.43238164219613	10.8408457075711	9.20211543887664	10.2260304543734	9.17149840887974	8.81207872750098	9.0158141789979	8.52919359697871	9.01508735140096	8.57427028398833	9.10614702287498	8.89075140114445	8.96677670933764	9.1026482706612	8.90312763081366	8.9596638435046	8.72122321382302	8.5855370108007	8.55347916343811	9.16568246223579	8.7701305455532	8.69813243384608	9.19129064688046	8.98300891290257	9.03857725470231	8.36092575594604	8.33074889312861	8.46222791233729	8.37233735968607	8.31114343564302	8.96976876832273	8.20248692011697	8.33502086840718	8.81918360576419	8.80058110496882	8.87404245878151	8.99534440683464	9.17234164546299	9.12965626885614	8.95576938626386	8.91255593221937	8.82816950755415	9.00763450839851	8.74147042266219	9.02843610292885	9.24937271695019	9.37130444346786	8.89001653231725	9.04720956096693	9.07463467385578	8.51701629137504	8.60146376654042	8.24908033096019	8.74716594605052	8.84092596218573	8.48804827058296	8.44016289831725	8.65851988406156	8.55359445269624	8.87738298200762	8.71304428998183	8.99951400077002	9.05131807550628	9.0726121533274	8.79958381176708	8.63960037824916	8.54415727275858	8.59124347456479	8.84418153563483	8.64876754957411	8.60670959602595	8.55803063574715	8.72664161080719	8.79855241463784	8.54680440980585	8.51160766428741	8.51018590334165	8.74526463759271	8.79559382322237	8.62311048074927	9.11657899305534	8.94077890005049	9.25136847343537	9.22283215314369	9.32594697358573	9.22334685937731	8.97491699558665	9.01422906620382	8.9990502843798	8.77349953382147	8.91958578506242	8.98468865561443	8.84703664517553	8.82255925733693	8.43089463844568	8.85198659476774	9.4320655762735	9.12320478565602	8.98111527209907	8.68393107014529	8.89723252222891	8.35049140385102	8.8189993149999	8.69946647665863	8.55473587317522	8.65846630166413	8.68289687296567	8.75716624840181	9.06348570174162	8.65672372349566	9.32274112728029	9.12453099982044	8.65448618656187	8.84133189798706	8.91908511170202	8.8742589191136	9.09754391284747	9.20000227976906	8.98585852857757	9.02266415926922	8.86921518398547	9.16329796181325	8.73374394627823	8.74599542913043	8.74064975210347	9.0176339093469	8.70438655689416	8.81273821939402	8.01958875331656	8.29093682311044	8.06536350547728	8.98914358517647	8.96945016550761	8.89677097008408	8.81602892682468	11.1103001600641	10.6718038924734	11.1812787587856	11.0547222478703	11.4652016750869	11.3409529884737	11.388814512269	10.3594845481868	10.8741443723958	10.7622838733914	10.693225031101	11.2656638359683	11.0440258782879	10.3212861779817	10.219465801433	8.30135789817231	8.82100622415251	10.0273713434419	10.4052089271889	9.92290552226921	10.3658816479573	10.7859972961339	11.0052763181603	7.35910729354937	8.20772438752493	11.0779066816079	10.8619854707556	8.05660691820073	7.92817472242195	8.56082161969098	8.59147191048534	9.02212188826907	8.81042333239652	10.4851666297868	9.80751214695328	8.40693078854035	9.00365161581077	8.16700692991379	8.46448320928702	7.55473841647165	6.73887398903698	8.21800111689735	8.39649787572259	8.69557714999281	8.02456981884004	9.11229114193534	9.02393652248063	10.07578171497	10.0466427192271	8.08712147930537	7.97248967389806	9.66958795598462	9.75255729550092	8.80934165123938	8.27020005589291	11.4742355057692	10.8006358187178	0	0	8.71643789225194	9.16693649676026
CRY2	9.36625614493951	9.11282628419249	9.11557690765876	9.40628405890813	9.75926649127769	9.2290757106168	9.22209366623237	9.1187976907063	9.36437193411701	8.98469311549308	8.97135074953377	9.35705900130543	9.49572405827073	9.52571527281921	9.71583865672341	9.37488550038674	9.29136228076426	9.75598647536994	9.80227898325504	9.98226161348848	9.43952715448681	10.0750941834274	9.68271244170735	9.22183126306324	9.52180452011925	9.88425600742097	8.51377919431655	8.46903006726996	8.26762533151508	8.29628252719801	9.03025482125881	8.95029641734514	8.41193641844308	8.90421982037027	8.938392558371	8.84527073159562	9.25199718690991	8.79763881485786	9.41119394080634	9.23984404941437	9.41247588235528	9.50458218319801	9.04968932987323	9.05832406796723	9.26965047989516	9.11730521199483	9.34439586131443	9.40895522667592	9.26617292073886	9.53806356848711	9.18477828868165	9.10971258352558	9.39174009019687	9.34846223461375	9.07731929730243	9.28634268002275	9.33045640645239	9.20149820903397	9.09450595270164	9.0830650842178	9.13357055124322	9.30495850812226	9.30928776000786	9.25824365793297	9.00089030638796	9.13382515514586	9.04793258986564	9.0970941553373	9.27592782845725	9.13953339551797	9.00635778168443	9.37939730527559	9.03568820610712	9.16845478823499	10.4441242111911	8.50577672711625	9.03575117180757	8.69648807679897	8.86909719241007	9.31780893013998	9.57009545539893	9.22265735078291	9.00512501249551	9.08289060703788	9.2321366021709	8.60599936522309	8.43182676025865	8.62933132046872	9.43266567514449	9.37027118618844	9.28767382599391	8.85791082185145	9.14877977332136	9.11284154940583	9.36025708286821	9.14181382421536	8.96756093056906	8.92813475339585	9.53632101924072	9.28883825077732	9.46472834167402	8.96035343826871	9.26034806728156	9.3428290865802	9.3318793530809	9.40877559046072	9.29788574813938	9.46650070803931	9.49121009773351	9.23357831548527	9.5150265896015	9.74336003764271	9.08040412089014	9.06899327129345	8.59801656986261	9.11056723020632	8.56262964623037	9.05948950538735	8.5612431597367	9.31595698961374	9.09639735598624	9.09165386690093	9.22163390493674	9.01389905756437	9.22215727873963	8.91765818787999	9.23538542991178	9.19026808691371	8.63797728234148	8.36777575623854	8.77722977429531	9.33922968764991	9.16025241168086	9.28481820567241	9.07321302058065	9.15022944277257	7.9962474094279	8.82552628601463	8.8048745704076	9.25161521045458	9.47881566972565	9.77804655081404	9.4833446819058	9.24591025243378	9.12503487875354	9.02549033189798	9.44380237020219	9.0465977111633	9.44889728681518	9.10488918088182	9.05198695804678	9.20517906777758	8.76646816224274	9.11225550067172	9.26748682962252	9.34818949955351	9.08189270924721	9.00323422657655	9.05725733022687	9.2013977677722	9.29557503593553	9.24755445771152	9.22905313592878	9.17263452683923	8.78513265209431	8.400504612867	8.43658109829599	8.62577473197763	9.04544520118109	9.05292796295605	8.79875860589488	9.29856548795647	9.16989371502671	9.30485068429724	9.17364626869602	9.50810472741495	9.43808833652639	9.50272042662789	9.4982890965829	9.24781544721272	9.41420277223993	9.27133491742151	9.57583073212641	9.00972743700805	8.99699690435999	9.75014276568528	9.47874417658821	9.43804947015855	8.90681910432994	8.91323418218666	9.03999579278495	8.9216534813067	9.29396254311338	9.4882029955167	9.38272528920202	9.66410735782463	9.44311895291529	8.60418960323336	9.1795107792827	8.74410412200678	8.63014782563194	8.14132002632824	8.19585724738518	8.70412823319101	9.12718210379259	9.28313276067133	8.61221007385105	12.4782072542026	11.8067871266484	12.0555820069194	12.0563158612424	12.0639210259079	11.9264863875841	12.1682463209036	12.0480367329271	12.3422128191669	12.3048750686461	12.1824609240381	12.38016863605	12.2218264678873	12.3213496257861	12.2775561008738	9.29128276505355	8.93195847278512	9.42586534280579	9.74666208380811	11.1935550057344	11.0292083445454	11.2981735894957	11.4947747952327	8.42151627140651	8.11279544969927	10.6085059577201	10.8922382661987	8.86824110205252	8.81001740889831	8.49128388612582	8.75883366226586	8.46105609957092	8.07985631818456	10.8159630230709	10.9458361101734	8.31195890082664	8.13004823274467	8.89571944744122	8.5648661529774	8.5046699519362	8.24949917017862	8.02390371730409	8.40504632594528	8.80863888030457	8.61709562593791	9.04516790437722	8.80081493424614	10.166850997483	10.552427640946	8.26876366225427	8.44266523331441	9.98901123802555	10.0195824845772	8.31684227523658	8.02380834659114	11.700827879111	11.6436152091191	0	0	10.2209873546816	10.235945329493
AHR	9.97246195602915	10.7395780132451	10.7674697098413	9.84501077374294	10.240736628148	10.8991909229851	11.1561530355936	10.414115029214	9.82350060275262	9.7175902793091	10.1947708177641	10.4358297205995	11.3168755382596	10.0992850658018	11.650262264456	10.7206154354144	11.1608268449361	11.6215930342876	10.7358335703196	11.4861855871565	11.1421852968757	10.7314864755328	10.7147140073498	12.1953395897802	11.033761284956	12.6558139627665	10.6060001979331	10.8683395597854	10.9423305106071	10.7960298431907	10.0678258540825	10.6265764902544	10.9148266197851	10.1186120422723	9.85039705207161	9.77722069271497	10.0941967741303	10.1638162438362	9.96143934833915	9.49627215115169	10.2063703978916	9.71064991927507	9.71339785595448	9.78862016022221	10.1957817336728	10.1346662536154	9.76210808448425	10.1317705758749	10.1333490335613	10.0137943390938	10.1112206806247	10.1468629684435	10.0298742967054	9.61429784693095	9.46581233692044	9.50597299081089	9.95235214814045	10.0319601689932	10.1034581186953	10.2214416420534	10.0490616593665	9.5235970145898	9.96870505794876	9.7639561032685	9.87026269700033	10.0947786922293	10.0166548918168	9.99956510455016	10.1988114843775	9.72479421806118	9.80615684268452	10.1326365727293	9.70239458869302	9.44610839780691	9.80525706809773	9.90755100749902	10.751615300431	10.9820732854803	11.0732131771415	11.2048658784322	11.1107846534369	11.1287018932823	11.3049321222196	11.2823025848757	11.2690228876726	10.8294168329362	10.6966968503293	10.6843772192761	10.1984912088403	10.1075462645176	10.1185299762902	10.4268634341507	10.4586809000151	10.4150360350329	10.5504933627422	10.6471928624874	10.5662169989231	10.9927317714711	11.0814308982048	11.1349078710216	10.7055358667387	10.7980632209148	10.7978392412868	10.8116061259008	10.8118433017369	10.8276645102576	10.4414305710762	10.4058588838474	10.4861279364955	10.5235546381977	10.3292530887966	10.4247632295555	10.1691942116034	10.027775855612	10.5381361847486	10.3743582506142	10.3617058291911	10.8064831961974	10.7989762627228	10.9145711748163	10.9445782878137	10.9460251849076	11.2966266784109	11.2601480456131	11.2600438563268	10.5506548403143	10.5391655233296	10.4336916976333	10.9603008291203	10.9638188325914	11.0537383870012	10.5121861348859	10.6764808360794	10.3776152085011	10.7048139923743	10.755610770075	10.7919771945121	10.8678531243697	10.9718081058611	10.901816789446	10.6443206992247	10.5277598991019	10.5736914322109	10.3751670446104	10.481872334147	10.3748574459492	10.0769597539682	9.96881647402032	10.0951014305351	9.93355703908498	9.90524809118759	9.85614228262798	10.0759082581903	10.2790384889159	10.3408314971714	10.3243196828703	10.3350719137464	10.4144107110158	10.5663220059126	10.5585981051894	10.5826972829352	10.6686408783669	10.6283841519823	10.5698729905409	11.5496332892232	11.6481451356124	11.5722081625207	11.0006994374664	11.1206580698617	10.9290522410494	10.5487566344742	10.6238331935909	10.6392116319949	10.6605208059412	10.6205487724134	10.5195820335905	11.2008460637691	11.1834005664505	11.1021757196714	10.8532068460957	10.7387031012515	10.638532075632	11.1114697456544	10.9929152937198	10.9368313991637	11.1317252184735	11.1351235142591	11.0369873883235	10.7327541101664	10.9314754774867	10.7067050379789	10.9128632733122	11.028680860954	10.8495217883345	10.6537908625306	10.6346366300277	10.5435349297076	10.379447591544	10.4495162182328	10.21945877311	11.0380501422574	11.0512291931307	10.9802582977976	10.8671023835512	10.8399878642907	10.7153713168531	10.407884332619	3.79825024102967	2.13242640362632	3.60802117403326	3.82818823260905	4.96684264683929	5.19616420701906	4.23472029348431	3.15110629059428	1.09136479660375	2.54635211675995	4.45044189043004	3.82775642000907	3.72327133423402	5.13359729226438	3.7868950431813	9.94497629768333	10.0419941788904	9.8988830662682	10.0245083010675	9.75710901801074	10.0695693176692	8.89288799613308	10.1308800813034	9.65642404855415	9.84435180533004	10.4459780239622	9.31606845725563	10.122645313402	9.89467421614052	9.81808324299851	9.56265143776279	9.80884222904551	9.62106855282361	10.1918344216499	10.0241668083481	9.64468940232046	9.79967821871307	9.26796558435061	9.44487886138718	9.75757439120809	9.72384328664003	9.90278446181512	9.9331092747242	10.0024153953241	9.79225648849381	9.29409594787347	9.34082694094494	10.0002621577235	9.89525346913488	9.90223028361461	9.96766337659164	9.58172414868999	9.31724865607717	9.51319337244412	9.99658045110121	10.3503328153157	10.0351552846409	11.9690503669608	0	9.35903138687915	9.64358777551734
AANAT	4.24520674191963	5.3392339444483	8.07164736612555	8.58670046612249	7.75630712203072	4.01232130429787	7.42931655367595	6.83739135629777	6.52993750146202	5.62760610106134	5.71324916470619	5.57381376296438	0	3.46899297594349	3.7080422693481	0	2.38374395440035	4.26040207807678	2.99793987505784	3.07425511656965	2.05222016364832	3.73015869998219	2.06857636848318	5.11168258215943	5.12944131286875	6.09280952864397	6.2218474088566	8.38942332365844	7.22335284405303	8.3526304038865	5.55121651808909	6.01085276144531	7.35507365952536	5.15823672264857	5.13751193269253	0	0	5.847043550177	0	0	4.24479688619218	0	4.00928263314113	0	0	0	4.70434413652245	4.37310466974591	6.4739777420099	4.80855653412243	0	3.58935056792757	4.25262481261968	0	4.91446387509204	4.1978550503408	6.02951736551109	4.98172737556132	5.35161783361294	0	0	5.10344324548573	0	4.52423034864792	0	0	5.48957976310628	5.35027558703831	4.79687446896353	4.71773560789952	6.18151591760201	5.22526444736629	6.49146503204131	0	0	0	0	7.47872492583596	6.10288194669771	5.92446058759095	0	5.72423038090097	7.24631322938539	6.43404523988195	7.52140252997334	8.16255096502132	5.52081349695132	6.76454492517955	7.57685899604538	8.25084300437239	7.91285088112082	5.96061421733716	0	6.1761278225275	5.68592110307518	5.04080603637028	4.0401950075578	6.97730743223425	6.8836812324529	6.82537642401841	0	6.96901619482315	5.89020817973804	7.00609814700214	6.67010399252753	6.13455210081921	5.9384879664749	6.93655288814424	5.70968287377164	0	5.76719967166732	0	4.23370147237961	4.1358463228634	4.71181933089017	0	4.50816582548964	4.90921532346958	5.71076238677078	6.54495433088241	6.96241651741669	6.25995928916902	0	4.04253007120114	5.96992370961529	7.50758424977039	6.52986977477357	7.12020133749272	4.69130152725303	6.6771293746518	6.99176895794178	5.85956352012098	5.86084143113355	0	6.47540304912009	5.85097421502397	4.8708303857369	0	6.06841743721481	5.07044171117156	7.79878769953422	7.78296773432751	7.40497644110847	0	5.87423763497713	0	7.77846376983093	5.97020341760571	7.13520285595398	5.33120060590431	6.11908288023501	6.89299485653724	7.6707136687994	7.42998085776646	4.89927930462399	5.18965913751021	5.19629152872877	7.15261448600599	6.13659999616874	5.72400092950992	6.3846486579397	4.93555818290736	5.84818822223632	3.93386007966562	6.57468173151454	8.06903574060524	7.70238883581561	6.76101215614432	4.84584607045349	4.548434417859	0	5.99711054734034	4.68045499315582	4.29076454939088	5.81238592422903	5.55726864406759	5.34272064794872	4.41356117046541	6.32328162623618	0	7.62586012361405	6.54753880194006	0	4.93925510227184	6.55021601603511	6.69209759711357	4.40359073932876	5.1668429650943	4.4281123718939	6.72233303994	6.42190938734901	7.42459705178397	6.48344832135757	6.70423587729495	5.13676107918747	5.16901738220617	6.38046376712295	6.16134502503339	6.22678698818326	5.85891949148733	6.86633109339268	7.19499078882289	6.58158038972394	7.09978655489034	7.46979627950257	7.38614146044444	7.03460224860401	6.82837385426167	6.3548593350806	7.08896446643079	6.99526786628985	5.88372393544917	5.43111135961747	4.11572415514642	6.00360820646286	6.35810728277129	6.45513328350233	7.03351633725763	7.34051766156854	6.5279972541696	5.08650910588688	6.4223404646432	7.74612512206111	7.56761019383924	7.13902250674372	9.17682630947932	9.53308924080999	8.52591714042393	10.5733874046382	9.40492204171788	6.82837623526548	7.22218381635528	8.80882633022553	9.26178019787887	5.58171839379192	6.21448643357269	6.62201274122319	7.25843281190737	6.65868376248585	6.29108056471645	8.92973330997925	8.57986330629677	6.33964864072452	5.81819748518613	4.62008920507545	5.56743204441029	7.55440880260497	6.91686995021166	7.17393248742535	7.65040100150738	7.06867705838474	7.51534176365039	7.62416559113084	0	10.0754506455289	9.36905814307753	8.48405925087895	7.08019750255172	7.83137348983223	7.22588590931431	7.81222403985491	5.82688356770753	10.5953451713704	0	0	0	5.78961845001806	7.40611410361173
NPAS2	0	2.728002509993	3.11065533188763	3.13831429675387	2.13979130656689	2.40963916488935	2.34177020610808	4.10019172824756	3.27535066173541	3.50492177170306	1.78414098039268	5.97417418653939	7.79147553323585	6.09387838276209	6.87040035945279	6.54803428770671	6.53889137793241	6.10022628044989	6.56988518315904	8.20920533951841	6.10996324671099	6.38412610421848	7.74829514620575	5.40342267273743	5.12432309265451	5.72513625263807	5.38738477012898	5.91547207118537	6.25723139994033	5.24151335067278	4.72580552353729	6.15875135735518	5.47036565576983	4.90761982235489	3.33285166822823	0	5.22810436079701	3.85890598780521	5.51237247903506	4.69722003192161	4.74070005027786	4.5599104300373	4.64665383202224	4.74817543852197	4.85282866973551	3.81874147508842	5.72505080773615	5.27365416238447	3.36874570687846	6.08095939544872	4.19289682258056	4.5756241392943	4.58542193282194	5.04298449919214	4.10848712403313	4.34626364805829	4.55657078622938	5.36433771675455	5.93667923361764	1.89998632525992	5.2812702907618	2.6587363429118	5.2559575349136	4.67428355693367	5.44927705797555	4.07716049300925	4.73591667787106	2.87504157947205	4.48119026966378	4.99554524313431	5.35373359284288	4.59624342715979	3.57264391566992	7.66507370876622	0	6.2424684599291	5.44636416094871	2.19246145041199	2.06407745963279	2.38103771228686	3.67149236927966	3.05468520986571	4.17029903865907	0	3.58928221695279	4.4004959601845	2.87367953106217	4.01625387170419	2.66745002020841	2.59306317441141	3.86081489501529	2.75637239210699	4.29513218629118	3.76147780896514	3.02038421361322	0	2.91318111735521	1.97673377018396	4.1293064633241	3.82791708500344	0	2.42722403260219	2.35295736891447	3.32004989570755	2.33916923546614	2.77736354683049	3.53944618893023	3.1059359106175	3.04164858780382	3.75444161751224	4.00617013487447	5.33700702573996	1.81163146405611	3.00172305336764	0	0	0	3.19964563834089	5.69150199565227	0	1.66867060291635	3.25206770411729	2.45935403398984	0	0	3.78156019665858	2.0773331507999	0	3.52356520319965	3.02506840057274	2.18871415608406	3.17660026247586	3.17775680518389	0	2.35976428142404	4.08630260476293	4.38628788561619	3.89091887113712	4.29518667691529	1.72123080753377	4.39797830390589	4.65972268620629	4.74962735655048	3.17126004237045	4.10859005069528	4.66863441179535	5.42629078218021	4.59597378972851	5.22995834351674	3.35342953097725	3.85958476752531	3.59359780861643	2.34538988256635	3.1784926488033	2.34044861857237	0	2.59119431835068	2.5795629863683	2.55753704078013	1.78071252020964	2.99646974807834	3.22394658968097	3.45573396337847	3.46783301952261	5.09717691339654	5.27442541960818	2.3710115623848	2.25880581022871	5.46036862658355	4.52964127046659	4.20750229447341	3.836975932012	2.16115819889275	3.51972289066432	3.80365503811471	1.66219020294841	3.2275721241332	3.26111650108728	2.44823673424772	4.14854070065793	0	3.27714354745092	0	2.37372112494769	3.81414064255172	3.94774564537251	3.25174831659807	2.56598091625237	3.65207837369854	2.78571478504732	2.53028617266815	4.46345984540629	4.69696389127528	3.04910522889489	1.769159984	4.37273227085915	3.12652946500149	2.57840303296041	3.51268602713337	2.32741244307184	3.72530646818005	2.35095235997475	2.11738488298819	3.78585714318632	4.29503451657897	3.51284303020917	2.83021776647144	3.64497277137865	1.28490274529203	0	2.90050399389888	0	0	0	1.95168279467503	1.95600780020117	0	0	3.23330938059054	2.03880117866765	1.99825794218518	0	6.9113047651331	6.73348652958169	10.3771777800237	9.50612119823141	10.49937195409	10.8525826699154	11.1659071129287	11.4211788354478	6.45151553917338	5.88246042393909	11.3236001137616	10.9225513059753	5.33237648360051	6.48646338693927	7.58207394788855	7.22588354607867	4.15083970356799	4.80683272348053	10.7504539705104	10.5948815458032	4.54477698632211	4.99814171588349	3.82559749453796	4.75115403473195	6.05045419563168	6.0861532717506	5.35936480672531	5.82869179721604	7.61745202749415	6.90182190102263	7.2715084858625	7.49213833127608	10.2795476051427	10.5633317795404	4.13922957309062	3.37554274825244	9.26027770090386	9.18592951374282	6.78615657193106	7.14130121543739	11.1699555221352	11.9332019334149	0	0	9.4488059793442	9.46639402715545
