	SRR6307204	SRR13705738	SRR13705739	SRR13705740	SRR13705741	SRR13705742	SRR13705745	SRR13705746	SRR13705747	SRR13705748	SRR13705749	SRR10677982	SRR10677983	SRR10677984	SRR10677985	SRR10677986	SRR10677987	SRR10677988	SRR10677989	SRR10677990	SRR10677991	SRR10677992	SRR10677993	SRR10677994	SRR10677995	SRR10677996	SRR10677997	SRR10678000	SRR10678001	SRR10678010	SRR10678011	SRR10678012	SRR10678013	SRR10678014	SRR10678015	SRR10678016	SRR10678017	SRR10678018	SRR10678019	SRR10678020	SRR10678021	SRR10678031	SRR10678032	SRR10678033	SRR10678034	SRR10678035	SRR10678036	SRR10678037	SRR10678040	SRR10678041	SRR16249198	SRR16249199	SRR16249200	SRR16249201	ERR3294132	ERR3294133	ERR3294134	ERR3294135	ERR3294136	ERR3294137	ERR3294138	ERR3294139	ERR3294156	ERR3294157	ERR3294158	ERR3294159	ERR3294160	ERR3294161	ERR3294162	ERR3294163	ERR3294188	ERR3294189	ERR3294190	ERR3294191	ERR3294192	ERR3294193	ERR3294194	ERR3294195	ERR3294196	ERR3294197	ERR3294198	ERR3294199	ERR3294200	ERR3294201	ERR3294202	ERR3294203	ERR3294300	ERR3294301	ERR3294302	ERR3294303	ERR3294304	ERR3294305	ERR3294306	ERR3294307	ERR3294324	ERR3294325	ERR3294326	ERR3294327	ERR3294328	ERR3294329	ERR3294330	ERR3294331	ERR3294332	ERR3294333	ERR3294334	ERR3294335	ERR3294336	ERR3294337	ERR3294338	ERR3294339	ERR3294356	ERR3294357	ERR3294358	ERR3294359	ERR3294360	ERR3294361	ERR3294362	ERR3294363	ERR3294460	ERR3294461	ERR3294462	ERR3294463	ERR3294464	ERR3294467	ERR3294476	ERR3294477	ERR3294478	ERR3294479	ERR3294480	ERR3294481	ERR3294482	ERR3294483	ERR3294484	ERR3294485	ERR3294486	ERR3294487	ERR3294488	ERR3294489	ERR3294490	ERR3294491	ERR3294508	ERR3294509	ERR3294510	ERR3294511	ERR3294512	ERR3294513	ERR3294514	ERR3294515	SRR18059454	SRR18059455	SRR18059456	SRR20988133	SRR20988134	SRR20988135	SRR20988137	SRR20988138	SRR20988139	SRR20988140	SRR20993198	SRR20993199	SRR20993200	SRR20993201	SRR20993202	SRR20993203	SRR20993204	SRR20210894	SRR20210895	SRR20210896	SRR20210897	SRR20210898	SRR20210899	SRR20210900	SRR20210901	SRR20210902	SRR20210903	SRR20210904	SRR20210905	SRR20210906	SRR20210907	SRR20210908	SRR20210909	SRR20210910	SRR20210911	SRR20210912	SRR495397	SRR495398	SRR495399	SRR495400	SRR495401	SRR495402	SRR495403	SRR495404	SRR495405	SRR495406
ADIPOQ	8.02236781857728	1.00000144269432	1.00000144269432	1.00000144269432	1.44269431942324e-06	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	4.90689064369835	4.75488755559662	4.58496256083345	4.58496256083345	3.32192823915686	4.64385624748253	5.12928305816482	5.20945340462071	5.20945340462071	4.85798104487568	5.04439416307648	5.32192813095474	5.16992504151717	4.75488755559662	5.42626478825315	5.04439416307648	4.90689064369835	5.12928305816482	4.80735497358243	5.12928305816482	5.61470987355796	5.20945340462071	5.70043974588523	5.24792755140924	5.20945340462071	5.04439416307648	5.32192813095474	4.00000009016844	4.58496256083345	5.08746288368255	3.00000018033687	4.08746292611475	4.00000009016844	4.32192816702211	4.52356201878288	1.58496298161942	4.00000009016844	4.45943168421434	4.2479275893749	5.28540225585443	4.2479275893749	4.80735497358243	3.70043982911763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00000144269432	1.58496298161942	1.00000144269432	1.00000144269432	2.58496274117031	3.00000018033687	1.00000072134734	2.00000036067372	4.85798104487568	1.00000072134734	1.00000144269432	2.58496274117031	3.00000018033687	1.00000072134734	2.00000036067372	4.85798104487568	1.00000072134734	1.00000072134734	1.00000144269432	2.00000036067372	1.44269431942324e-06	1.00000144269432	1.00000144269432	1.00000144269432	1.58496298161942	1.44269431942324e-06	1.00000144269432	2.58496274117031	2.00000036067372	1.00000144269432	3.80735502510725	1.44269431942324e-06	3.32192823915686	2.58496274117031	3.00000018033687	2.32192838342634	4.75488755559662	4.58496256083345	4.45943168421434	4.75488755559662	5.32192813095474	5.39231745712864	4.32192816702211	4.32192816702211	3.45943174979139	3.80735502510725
CRY1	10.5603328351679	7.28540222811029	7.32192810390421	7.9772799292249	7.12928302724993	6.04439414121747	7.14974712966451	7.76155123909284	7.6220518267797	6.8579810075646	7.67948010654298	10.630267125937	10.5526690984748	10.3542493830474	10.4988492075287	10.2679570855729	10.1279943222657	10.5245417160153	10.3026389249298	10.1072170768994	10.1699250026947	10.3728650612006	10.3309168792347	10.1369911133615	10.3869402464018	10.7706638937426	10.589651147451	10.3619437748315	10.007027268296	10.2372099619503	10.1459321470939	10.3037807493185	10.4868350225684	10.5362472166596	10.6653359180735	10.5764843477416	10.4210128568315	10.494855585491	10.4408691686488	10.4470832272431	10.5915223475057	10.6987046676384	10.4030120246405	10.6591039643659	10.9851303741786	10.7952279668406	10.4838157782717	11.0579917234359	10.788718333506	10.4584066142619	10.4481163064422	10.1885888469436	10.88111396144	10.5333297332793	5.49185312838956	5.70043974588523	5.16992504151717	5.67242537025963	5.24792755140924	5.64385621862863	5.52356198741995	5.28540225585443	5.67242537025963	5.80735494782002	6.20945338512483	5.95419633365615	5.75488752888004	5.97727994639984	5.97727994639984	5.90689061965344	6.16992502147974	5.72792048178386	5.97727994639984	6.06608921199053	6.22881870973181	6.33985002069568	5.93073736121362	6.10852447768679	5.72792048178386	5.95419633365615	6.20945338512483	5.97727994639984	5.95419633365615	6.16992502147974	5.80735494782002	6.1292830375549	6.59991285706027	6.74146699988428	6.62935663465229	6.68650054118997	6.72792046817353	6.30378076643907	6.68650054118997	6.44294351243143	5.78135973975548	5.85798102000162	5.67242537025963	6.06608921199053	5.97727994639984	6.00000002254211	5.72792048178386	5.39231745712864	5.95419633365615	5.80735494782002	6.18982457864296	6.2667865594312	6.04439414121747	6.18982457864296	6.18982457864296	5.97727994639984	6.14974713982433	6.1292830375549	6.00000002254211	6.06608921199053	5.83289003947518	5.93073736121362	6.08746286246644	5.49185312838956	5.90689061965344	5.93073736121362	5.83289003947518	5.97727994639984	6.06608921199053	6.08746286246644	6.1292830375549	5.64385621862863	5.80735494782002	6.20945338512483	6.06608921199053	6.08746286246644	6.00000002254211	6.06608921199053	5.90689061965344	6.16992502147974	5.90689061965344	5.83289003947518	5.70043974588523	5.67242537025963	5.93073736121362	6.04439414121747	5.67242537025963	5.75488752888004	5.75488752888004	6.10852447768679	5.67242537025963	5.70043974588523	5.61470987355796	5.83289003947518	5.75488752888004	5.85798102000162	5.28540225585443	1.00000144269432	3.32192823915686	7.26678655006305	5.95419633365615	6.53915882662088	5.12928305816482	5.83289003947518	1.00000144269432	3.32192823915686	7.26678655006305	5.95419633365615	6.53915882662088	5.12928305816482	5.83289003947518	7.88874325498558	7.76818433139479	8.92481250657429	8.54303182412305	10.0834793286615	10.3174126148955	9.50183718689222	11.0077281153329	10.4157417693462	10.5166849502944	11.6934869579349	11.4088604365554	11.28250930682	11.269126679734	11.9621730314713	11.4120405150811	9.65463603031791	10.3003525614723	11.6087168544825	7.69348696446887	7.83289002049235	8.04439412482321	7.70043972507713	8.10852446200533	7.7210991955446	7.6438561969882	7.85798100134609	7.56224243185438	7.7210991955446
CRY2	9.73640193300961	7.247927522935	6.8579810075646	7.74146699314271	7.67948010654298	7.22881870011385	7.14974712966451	7.48381578532401	7.434628235976	6.91886324919769	7.29462075808077	6.67242535611556	6.56985562351721	6.67242535611556	6.70043973201316	6.52356197173848	6.42626477147762	6.55458886702546	6.20945338512483	6.6582114970359	5.95419633365615	6.50779465605249	6.55458886702546	5.32192813095474	5.45943165142582	6.8201789751824	6.20945338512483	6.71424553140608	6.35755202221193	6.53915882662088	6.10852447768679	6.2667865594312	6.87036473191413	6.50779465605249	6.08746286246644	6.2667865594312	6.50779465605249	6.64385620420168	5.85798102000162	6.1292830375549	6.32192811292105	5.5849625307773	5.12928305816482	5.93073736121362	5.97727994639984	5.55458888237328	3.45943174979139	6.16992502147974	5.72792048178386	6.06608921199053	6.75488751552176	6.06608921199053	5.90689061965344	5.8826430738143	4.2479275893749	3.90689069178818	4.75488755559662	4.39231749147852	3.70043982911763	4.08746292611475	4.2479275893749	4.2479275893749	3.58496262094574	4.70043977362936	4.08746292611475	4.90689064369835	4.58496256083345	4.2479275893749	4.08746292611475	4.58496256083345	4.08746292611475	3.90689069178818	4.16992508159203	4.32192816702211	4.32192816702211	4.58496256083345	3.58496262094574	4.32192816702211	4.2479275893749	4.45943168421434	4.52356201878288	4.52356201878288	4.2479275893749	4.45943168421434	4.80735497358243	4.2479275893749	4.80735497358243	5.12928305816482	4.95419635692542	4.75488755559662	5.00000004508422	5.32192813095474	5.08746288368255	5.04439416307648	4.16992508159203	4.70043977362936	4.45943168421434	4.90689064369835	4.32192816702211	4.52356201878288	4.45943168421434	4.39231749147852	4.90689064369835	3.58496262094574	4.39231749147852	4.58496256083345	4.52356201878288	4.52356201878288	4.2479275893749	4.52356201878288	3.16992516174175	3.58496262094574	4.00000009016844	4.70043977362936	3.70043982911763	4.64385624748253	4.32192816702211	3.32192823915686	3.70043982911763	3.80735502510725	4.45943168421434	4.16992508159203	4.64385624748253	4.52356201878288	4.75488755559662	4.32192816702211	4.45943168421434	4.2479275893749	3.58496262094574	5.04439416307648	4.75488755559662	4.39231749147852	4.64385624748253	4.08746292611475	4.16992508159203	3.58496262094574	4.00000009016844	3.80735502510725	3.70043982911763	4.08746292611475	4.16992508159203	3.80735502510725	4.32192816702211	3.80735502510725	4.32192816702211	3.32192823915686	4.08746292611475	4.52356201878288	10.5362472166596	10.871905238429	10.7706638937426	9.6420516947336	8.66533592073861	9.76487159239436	8.1649069317025	9.07948478649353	9.68123841353505	10.0967151558061	9.6420516947336	8.66533592073861	9.76487159239436	8.1649069317025	9.07948478649353	9.68123841353505	10.0967151558061	7.08746285185839	7.00000001127106	8.10852446200533	7.76155123909284	9.50183718689222	9.71252700215936	9.42206476827587	9.93663794047471	9.20701432261864	9.44294349792157	10.3869402464018	10.226412193993	10.3196721220759	10.0140204717102	10.6873756843124	10.2360141930963	7.96578429043287	8.24792751818929	10.2118882957624	9.43879185465707	9.39016895835025	9.39231742492563	9.16490692918909	9.35314682770404	9.69348695924171	9.25974326604428	9.49385545124179	9.32418054886944	9.31061278393149
AHR	14.4237068423119	8.1497471245846	8.78135971680351	9.68999797316605	8.41362793325495	8.00562455480748	8.74146698977193	8.23840474410222	8.46352437735814	8.43879185673588	8.0714623679198	12.0171563867312	12.4509534649707	12.1630206398954	12.7690113213037	12.6282176804513	12.4782640318346	11.6679985361159	12.0440525321429	12.8460779863685	12.4406096670079	11.8788172849973	12.1449768243687	12.1598713370937	12.1972166934173	12.0129736487236	12.2485206052349	12.1956797858035	12.0944076334111	11.5023345806953	11.3253054556519	11.5464121956017	11.7829982093298	11.1421070579409	11.5933911232586	11.8470573464829	11.5655781372603	12.2230966906495	12.2972028827836	12.2997804031447	11.6170082281113	12.6080237506876	12.9108300814839	12.6370776573701	11.6550834456453	11.7619666957975	10.7056323882253	12.1510165392095	12.3845139616684	11.8699793332854	12.5994479817612	12.9648823185481	12.0461008453699	12.6586577923492	6.90689060763098	7.04439413028796	6.62935663465229	6.93073734938826	6.8201789751824	7.12928302724993	7.06608920122415	6.74146699988428	7.18982456876149	7.08746285185839	7.12928302724993	7.27612441458195	6.94251451706847	7.04439413028796	7.11894108310261	7.16992501146103	6.8579810075646	6.72792046817353	6.93073734938826	6.87036473191413	6.83289002681996	6.83289002681996	6.8579810075646	6.97727993494988	7.03342301255039	6.83289002681996	7.10852446723248	6.8201789751824	6.80735493493881	6.91886324919769	6.87036473191413	6.94251451706847	7.357552013415	7.53138146831466	7.40939094462414	7.56224243185438	7.56224243185438	7.31288296435791	7.48381578532401	7.6147098514759	7.4512111200763	7.27612441458195	7.30378075730808	7.36632222298942	7.30378075730808	7.33091688707546	7.33091688707546	7.51569984616762	7.65821148989385	7.57742883558913	7.66533592429205	7.59245704474318	7.46760555823382	7.47573343907143	7.57742883558913	7.49185310434465	6.93073734938826	6.98868469813197	6.88264306158807	6.97727993494988	6.98868469813197	7.08746285185839	7.04439413028796	7.17990909996456	6.16992502147974	6.42626477147762	6.10852447768679	6.28540223735834	6.14974713982433	6.28540223735834	7.247927522935	7.58496250823519	7.6220518267797	7.7210991955446	7.57742883558913	7.26678655006305	7.39231743136623	7.31288296435791	7.36632222298942	7.36632222298942	7.31288296435791	7.434628235976	7.49185310434465	7.46760555823382	7.49185310434465	7.28540222811029	6.67242535611556	6.91886324919769	6.71424553140608	6.71424553140608	6.64385620420168	6.75488751552176	6.68650054118997	6.8579810075646	7.51569984616762	7.93073734347557	5.32192813095474	1.00000144269432	5.35755203980577	9.31967212320473	9.34429591013535	9.54882191038491	5.80735494782002	5.72792048178386	1.00000144269432	5.35755203980577	9.31967212320473	9.34429591013535	9.54882191038491	5.80735494782002	5.72792048178386	6.22881870973181	5.70043974588523	7.06608920122415	6.42626477147762	10.4167975286614	11.3701424800404	9.83130724538569	11.7073591325123	10.3890935229803	11.1491119913422	12.0887882390481	10.9957671515843	11.6595499973258	11.5531492760786	11.1792871052681	11.103943430547	10.7764330332673	9.59618975800836	12.819779932038	11.1318569612517	10.6165488446979	10.5107641689067	10.2761244064377	10.1072170768994	10.5565060556299	10.8603110556955	10.6438561906764	10.1724275098957	9.71252700215936
AANAT	5.32192813095474	1.44269431942324e-06	1.00000072134734	4.64385624748253	4.80735497358243	3.16992516174175	2.80735512815688	2.58496274117031	2.00000036067372	1.58496298161942	2.00000036067372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.44269431942324e-06	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.44269431942324e-06	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.44269431942324e-06	1.00000144269432	1.00000144269432	1.00000144269432	1.44269431942324e-06	1.44269431942324e-06	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	1.00000144269432	3.16992516174175	1.00000144269432	1.00000144269432	5.64385621862863	4.45943168421434	2.00000036067372	1.00000144269432	1.00000144269432	1.00000144269432	1.44269431942324e-06	5.64385621862863	4.45943168421434	2.00000036067372	1.00000144269432	1.00000144269432	1.00000144269432	1.44269431942324e-06	1.00000072134734	1.44269431942324e-06	1.00000144269432	1.00000072134734	3.45943174979139	1.00000144269432	1.00000072134734	1.58496298161942	1.00000144269432	1.44269431942324e-06	2.58496274117031	1.00000072134734	1.00000072134734	1.44269431942324e-06	2.00000036067372	1.44269431942324e-06	1.58496298161942	1.58496298161942	4.16992508159203	1.00000144269432	2.00000036067372	1.00000144269432	2.58496274117031	1.58496298161942	1.00000072134734	1.00000072134734	2.58496274117031	1.58496298161942	1.00000072134734
NPAS2	5.64385621862863	1.00000144269432	1.00000072134734	2.32192838342634	2.00000036067372	1.44269431942324e-06	2.80735512815688	2.00000036067372	2.58496274117031	1.44269431942324e-06	1.00000072134734	6.10852447768679	5.95419633365615	5.72792048178386	5.70043974588523	6.16992502147974	6.61470985883659	7.20945337537689	6.62935663465229	7.03342301255039	6.8579810075646	7.13955136263067	7.15987134686717	6.70043973201316	6.80735493493881	7.02236782412611	7.27612441458195	6.98868469813197	6.98868469813197	6.87036473191413	6.3923174399537	6.78135972664007	7.28540222811029	7.40087944481884	7.41785252332271	6.8579810075646	6.88264306158807	7.15987134686717	6.93073734938826	6.8579810075646	7.12928302724993	6.44294351243143	6.72792046817353	5.85798102000162	7.21916853014468	7.33091688707546	6.55458886702546	7.48381578532401	6.78135972664007	6.53915882662088	6.79441587934736	6.32192811292105	7.30378075730808	6.33985002069568	2.00000036067372	1.58496298161942	1.00000072134734	2.00000036067372	2.00000036067372	1.00000144269432	2.58496274117031	2.32192838342634	1.58496298161942	2.00000036067372	2.00000036067372	2.80735512815688	1.00000072134734	1.58496298161942	1.58496298161942	2.32192838342634	1.00000072134734	1.44269431942324e-06	2.80735512815688	1.00000072134734	1.00000072134734	1.44269431942324e-06	1.00000072134734	1.58496298161942	1.58496298161942	1.00000072134734	1.44269431942324e-06	1.58496298161942	3.00000018033687	1.58496298161942	2.32192838342634	1.00000072134734	1.58496298161942	2.00000036067372	1.58496298161942	2.00000036067372	2.00000036067372	2.00000036067372	2.00000036067372	3.00000018033687	3.32192823915686	1.58496298161942	1.44269431942324e-06	2.00000036067372	1.58496298161942	2.58496274117031	2.32192838342634	1.00000072134734	1.58496298161942	2.00000036067372	1.58496298161942	2.00000036067372	1.00000072134734	1.00000072134734	3.00000018033687	1.00000072134734	1.00000144269432	1.00000072134734	1.00000072134734	2.32192838342634	2.00000036067372	2.00000036067372	2.58496274117031	1.00000072134734	2.00000036067372	1.00000072134734	2.00000036067372	1.44269431942324e-06	2.00000036067372	1.58496298161942	1.44269431942324e-06	2.00000036067372	1.44269431942324e-06	1.58496298161942	2.32192838342634	1.44269431942324e-06	1.44269431942324e-06	1.00000144269432	1.44269431942324e-06	1.58496298161942	2.00000036067372	2.00000036067372	1.58496298161942	2.00000036067372	1.44269431942324e-06	2.00000036067372	1.44269431942324e-06	1.44269431942324e-06	1.44269431942324e-06	1.44269431942324e-06	1.58496298161942	1.00000144269432	3.00000018033687	1.44269431942324e-06	3.58496262094574	4.16992508159203	1.00000144269432	5.93073736121362	4.16992508159203	2.80735512815688	1.00000144269432	3.00000018033687	4.16992508159203	1.58496298161942	5.93073736121362	4.16992508159203	2.80735512815688	1.00000144269432	3.00000018033687	4.16992508159203	1.58496298161942	3.80735502510725	3.58496262094574	6.75488751552176	5.49185312838956	6.37503944872879	8.28077077476949	6.24792753242642	7.357552013415	6.64385620420168	6.95419632202151	6.98868469813197	7.25738785212203	8.82017896560699	6.94251451706847	7.25738785212203	8.57364719127992	4.39231749147852	4.08746292611475	6.30378076643907	4.58496256083345	4.08746292611475	4.85798104487568	4.70043977362936	4.80735497358243	3.70043982911763	4.08746292611475	3.45943174979139	4.39231749147852	4.00000009016844
CLOCK	9.22881869290037	2.00000036067372	3.58496262094574	4.2479275893749	3.00000018033687	3.80735502510725	3.70043982911763	3.32192823915686	3.80735502510725	3.70043982911763	3.32192823915686	10.309476354978	10.0402897223958	10.0334230029141	9.97010589205056	9.97727992493116	10.0182001802044	10.3739526564574	10.274960473305	10.0633950826368	9.91886323876498	10.2008986062642	9.85486838481822	9.77148947115128	9.90839262227499	9.59058705178623	9.85642553018184	9.50581155590404	9.3553510986274	10.2667865418659	10.1382718014523	10.3520434268993	10.5670053711981	10.3652288503453	10.6821167658282	10.5727002274346	10.3151495633887	10.5077946411896	10.338736383688	10.2923216339525	10.2502984190908	10.1686721193857	10.2807707712903	10.3219280960145	10.7185328769254	10.5488219094218	10.1623913300158	10.6715410675964	10.2585660350676	9.76983784528201	9.82336724163861	9.54882191038491	10.3608470852768	9.94104760780823	3.32192823915686	3.58496262094574	3.70043982911763	4.00000009016844	4.2479275893749	4.08746292611475	3.58496262094574	4.32192816702211	4.90689064369835	4.75488755559662	4.45943168421434	5.04439416307648	3.90689069178818	4.75488755559662	4.64385624748253	4.58496256083345	4.00000009016844	4.52356201878288	4.32192816702211	4.90689064369835	4.32192816702211	3.90689069178818	4.64385624748253	3.70043982911763	4.16992508159203	4.08746292611475	3.90689069178818	3.70043982911763	4.16992508159203	4.2479275893749	3.90689069178818	4.75488755559662	4.95419635692542	5.08746288368255	4.70043977362936	4.52356201878288	5.00000004508422	4.16992508159203	4.75488755559662	5.16992504151717	4.00000009016844	4.00000009016844	4.08746292611475	4.52356201878288	4.45943168421434	4.32192816702211	4.52356201878288	4.85798104487568	4.32192816702211	4.16992508159203	4.16992508159203	4.52356201878288	4.45943168421434	4.08746292611475	4.64385624748253	4.58496256083345	4.39231749147852	4.64385624748253	3.80735502510725	4.00000009016844	4.00000009016844	4.00000009016844	4.16992508159203	4.52356201878288	4.00000009016844	4.90689064369835	4.32192816702211	4.52356201878288	4.16992508159203	4.70043977362936	4.08746292611475	3.90689069178818	4.39231749147852	4.2479275893749	4.75488755559662	4.16992508159203	4.32192816702211	4.00000009016844	4.70043977362936	4.52356201878288	4.80735497358243	4.08746292611475	4.75488755559662	3.80735502510725	4.16992508159203	4.32192816702211	3.58496262094574	4.32192816702211	3.90689069178818	3.58496262094574	3.90689069178818	4.16992508159203	4.16992508159203	3.58496262094574	4.08746292611475	5.35755203980577	3.32192823915686	1.00000144269432	1.00000144269432	6.24792753242642	6.35755202221193	6.71424553140608	6.32192811292105	4.08746292611475	1.00000144269432	1.00000144269432	6.24792753242642	6.35755202221193	6.71424553140608	6.32192811292105	4.08746292611475	2.32192838342634	1.58496298161942	4.64385624748253	3.80735502510725	9.50779464218042	9.42626475679904	9.62570884489066	9.21188829697888	8.84862294355883	9.55650605658786	9.57175264539933	9.07681559972249	8.91288933922311	9.21431912322955	8.4553272244148	9.45738088112473	7.34872816308197	6.08746286246644	8.47978026807026	9.59991284404627	9.75321675085068	9.9218409385618	9.57553924872535	9.64565843420983	9.94104760780823	9.75822321639265	9.58308276938389	10.0223678144157	9.37068740898652
PER3	8.83289001732855	5.45943165142582	4.70043977362936	6.37503944872879	5.80735494782002	5.04439416307648	5.12928305816482	6.02236783522376	5.39231745712864	5.08746288368255	4.90689064369835	10.4008794373493	10.3208005500096	10.2900188480849	10.1736771375525	10.2191685216725	10.1215335186351	10.6054795189877	10.3641346561027	10.5545888526369	10.4573808800986	10.5593770914827	10.4573808800986	9.84077792516833	9.77478706124809	10.0251395636631	10.108524458085	10.4625022736197	10.1972166943389	10.4439795436369	10.043027284962	10.3586512019917	10.6873756843124	10.6045532300056	10.6608872711937	10.171176798903	10.2143191220152	10.7030383898519	10.5274770070378	10.5774288289799	10.7090838134122	9.93810932768988	10.2057932506187	10.2854022200183	10.4767462049519	10.5333297332793	10.004220467723	10.4878400348277	10.6978363588309	10.6750749212678	10.6054795189877	9.87036472112475	11.0299773472795	10.286557762763	2.32192838342634	2.58496274117031	2.00000036067372	2.32192838342634	2.32192838342634	2.58496274117031	1.58496298161942	2.80735512815688	4.2479275893749	2.80735512815688	3.45943174979139	4.45943168421434	3.58496262094574	3.45943174979139	3.45943174979139	3.16992516174175	1.58496298161942	2.58496274117031	2.80735512815688	1.58496298161942	2.58496274117031	2.00000036067372	2.32192838342634	2.32192838342634	3.45943174979139	4.16992508159203	4.08746292611475	4.16992508159203	4.00000009016844	4.00000009016844	3.45943174979139	4.32192816702211	3.32192823915686	3.00000018033687	3.70043982911763	4.2479275893749	4.00000009016844	3.32192823915686	3.45943174979139	3.16992516174175	3.16992516174175	3.58496262094574	3.32192823915686	2.58496274117031	2.80735512815688	3.16992516174175	3.45943174979139	3.00000018033687	3.80735502510725	4.00000009016844	3.70043982911763	3.80735502510725	3.70043982911763	3.58496262094574	3.16992516174175	4.08746292611475	3.32192823915686	3.45943174979139	3.32192823915686	2.58496274117031	3.32192823915686	2.58496274117031	2.80735512815688	1.44269431942324e-06	2.58496274117031	2.80735512815688	2.80735512815688	2.32192838342634	1.44269431942324e-06	1.58496298161942	2.32192838342634	3.32192823915686	2.58496274117031	3.80735502510725	2.32192838342634	2.80735512815688	3.32192823915686	3.45943174979139	4.00000009016844	3.80735502510725	3.80735502510725	4.2479275893749	3.70043982911763	3.70043982911763	3.16992516174175	3.80735502510725	2.32192838342634	2.80735512815688	2.00000036067372	2.32192838342634	2.00000036067372	2.58496274117031	2.80735512815688	3.00000018033687	7.56224243185438	10.0539258828883	5.24792755140924	5.90689061965344	5.97727994639984	7.02236782412611	6.44294351243143	8.06608919584096	6.14974713982433	6.95419632202151	5.90689061965344	5.97727994639984	7.02236782412611	6.44294351243143	8.06608919584096	6.14974713982433	6.95419632202151	3.16992516174175	1.58496298161942	4.32192816702211	3.00000018033687	9.21674586062	8.59245704100563	9.24792751581644	7.69348696446887	7.90086681401713	8.42206477037892	8.68299458719189	8.10328781365819	7.7142455245361	7.59245704474318	7.28540222811029	7.6438561969882	6.93073734938826	5.75488752888004	8.42626475889598	6.87036473191413	6.76818433801266	6.75488751552176	6.76818433801266	6.32192811292105	7.00000001127106	6.64385620420168	6.20945338512483	6.72792046817353	6.6582114970359
